assignment_id,depot_id,bus_id,route_id,conductor_id,duty_date,shift_name,shift_start,shift_end,assignment_status,data_source
DA00522,D058,B0174,R0174,C0522,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00523,D059,B0175,R0175,C0523,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00524,D059,B0175,R0175,C0524,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00525,D059,B0175,R0175,C0525,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00526,D059,B0176,R0176,C0526,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00527,D059,B0176,R0176,C0527,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00528,D059,B0176,R0176,C0528,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00529,D059,B0177,R0177,C0529,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00530,D059,B0177,R0177,C0530,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00531,D059,B0177,R0177,C0531,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00532,D060,B0178,R0178,C0532,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00533,D060,B0178,R0178,C0533,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00534,D060,B0178,R0178,C0534,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00535,D060,B0179,R0179,C0535,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00536,D060,B0179,R0179,C0536,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00537,D060,B0179,R0179,C0537,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00538,D060,B0180,R0180,C0538,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00539,D060,B0180,R0180,C0539,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00540,D060,B0180,R0180,C0540,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00541,D061,B0181,R0181,C0541,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00542,D061,B0181,R0181,C0542,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00543,D061,B0181,R0181,C0543,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00544,D061,B0182,R0182,C0544,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00545,D061,B0182,R0182,C0545,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00546,D061,B0182,R0182,C0546,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00547,D061,B0183,R0183,C0547,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00548,D061,B0183,R0183,C0548,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00549,D061,B0183,R0183,C0549,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00550,D062,B0184,R0184,C0550,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00551,D062,B0184,R0184,C0551,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00552,D062,B0184,R0184,C0552,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00553,D062,B0185,R0185,C0553,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00554,D062,B0185,R0185,C0554,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00555,D062,B0185,R0185,C0555,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00556,D062,B0186,R0186,C0556,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00557,D062,B0186,R0186,C0557,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00558,D062,B0186,R0186,C0558,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00559,D063,B0187,R0187,C0559,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00560,D063,B0187,R0187,C0560,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00561,D063,B0187,R0187,C0561,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00562,D063,B0188,R0188,C0562,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00563,D063,B0188,R0188,C0563,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00564,D063,B0188,R0188,C0564,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00565,D063,B0189,R0189,C0565,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00566,D063,B0189,R0189,C0566,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00567,D063,B0189,R0189,C0567,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00568,D064,B0190,R0190,C0568,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00569,D064,B0190,R0190,C0569,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00570,D064,B0190,R0190,C0570,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00571,D064,B0191,R0191,C0571,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00572,D064,B0191,R0191,C0572,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00573,D064,B0191,R0191,C0573,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00574,D064,B0192,R0192,C0574,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00575,D064,B0192,R0192,C0575,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00576,D064,B0192,R0192,C0576,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00577,D065,B0193,R0193,C0577,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00578,D065,B0193,R0193,C0578,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00579,D065,B0193,R0193,C0579,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00580,D065,B0194,R0194,C0580,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00581,D065,B0194,R0194,C0581,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00582,D065,B0194,R0194,C0582,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00583,D065,B0195,R0195,C0583,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00584,D065,B0195,R0195,C0584,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00585,D065,B0195,R0195,C0585,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00586,D066,B0196,R0196,C0586,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00587,D066,B0196,R0196,C0587,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00588,D066,B0196,R0196,C0588,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00589,D066,B0197,R0197,C0589,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00590,D066,B0197,R0197,C0590,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00591,D066,B0197,R0197,C0591,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00592,D066,B0198,R0198,C0592,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00593,D066,B0198,R0198,C0593,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00594,D066,B0198,R0198,C0594,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00595,D067,B0199,R0199,C0595,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00596,D067,B0199,R0199,C0596,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00597,D067,B0199,R0199,C0597,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00598,D067,B0200,R0200,C0598,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00599,D067,B0200,R0200,C0599,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00600,D067,B0200,R0200,C0600,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00601,D067,B0201,R0201,C0601,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00602,D067,B0201,R0201,C0602,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00603,D067,B0201,R0201,C0603,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00604,D068,B0202,R0202,C0604,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00605,D068,B0202,R0202,C0605,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00606,D068,B0202,R0202,C0606,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00607,D068,B0203,R0203,C0607,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00608,D068,B0203,R0203,C0608,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00609,D068,B0203,R0203,C0609,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00610,D068,B0204,R0204,C0610,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00611,D068,B0204,R0204,C0611,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00612,D068,B0204,R0204,C0612,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00613,D069,B0205,R0205,C0613,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00614,D069,B0205,R0205,C0614,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00615,D069,B0205,R0205,C0615,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00616,D069,B0206,R0206,C0616,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00617,D069,B0206,R0206,C0617,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00618,D069,B0206,R0206,C0618,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00619,D069,B0207,R0207,C0619,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00620,D069,B0207,R0207,C0620,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00621,D069,B0207,R0207,C0621,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00622,D070,B0208,R0208,C0622,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00623,D070,B0208,R0208,C0623,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00624,D070,B0208,R0208,C0624,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00625,D070,B0209,R0209,C0625,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00626,D070,B0209,R0209,C0626,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00627,D070,B0209,R0209,C0627,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00628,D070,B0210,R0210,C0628,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00629,D070,B0210,R0210,C0629,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00630,D070,B0210,R0210,C0630,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00631,D071,B0211,R0211,C0631,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00632,D071,B0211,R0211,C0632,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00633,D071,B0211,R0211,C0633,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00634,D071,B0212,R0212,C0634,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00635,D071,B0212,R0212,C0635,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00636,D071,B0212,R0212,C0636,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00637,D071,B0213,R0213,C0637,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00638,D071,B0213,R0213,C0638,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00639,D071,B0213,R0213,C0639,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00640,D072,B0214,R0214,C0640,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00641,D072,B0214,R0214,C0641,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00642,D072,B0214,R0214,C0642,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00643,D072,B0215,R0215,C0643,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00644,D072,B0215,R0215,C0644,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00645,D072,B0215,R0215,C0645,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00646,D072,B0216,R0216,C0646,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00647,D072,B0216,R0216,C0647,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00648,D072,B0216,R0216,C0648,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00649,D073,B0217,R0217,C0649,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00650,D073,B0217,R0217,C0650,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00651,D073,B0217,R0217,C0651,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00652,D073,B0218,R0218,C0652,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00653,D073,B0218,R0218,C0653,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00654,D073,B0218,R0218,C0654,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00655,D073,B0219,R0219,C0655,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00656,D073,B0219,R0219,C0656,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00657,D073,B0219,R0219,C0657,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00658,D074,B0220,R0220,C0658,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00659,D074,B0220,R0220,C0659,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00660,D074,B0220,R0220,C0660,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00661,D074,B0221,R0221,C0661,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00662,D074,B0221,R0221,C0662,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00663,D074,B0221,R0221,C0663,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00664,D074,B0222,R0222,C0664,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00665,D074,B0222,R0222,C0665,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00666,D074,B0222,R0222,C0666,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00667,D075,B0223,R0223,C0667,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00668,D075,B0223,R0223,C0668,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00669,D075,B0223,R0223,C0669,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00670,D075,B0224,R0224,C0670,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00671,D075,B0224,R0224,C0671,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00672,D075,B0224,R0224,C0672,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00673,D075,B0225,R0225,C0673,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00674,D075,B0225,R0225,C0674,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00675,D075,B0225,R0225,C0675,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00676,D076,B0226,R0226,C0676,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00677,D076,B0226,R0226,C0677,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00678,D076,B0226,R0226,C0678,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00679,D076,B0227,R0227,C0679,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00680,D076,B0227,R0227,C0680,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00681,D076,B0227,R0227,C0681,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00682,D076,B0228,R0228,C0682,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00683,D076,B0228,R0228,C0683,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00684,D076,B0228,R0228,C0684,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00685,D077,B0229,R0229,C0685,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00686,D077,B0229,R0229,C0686,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00687,D077,B0229,R0229,C0687,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00688,D077,B0230,R0230,C0688,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00689,D077,B0230,R0230,C0689,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00690,D077,B0230,R0230,C0690,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00691,D077,B0231,R0231,C0691,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00692,D077,B0231,R0231,C0692,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00693,D077,B0231,R0231,C0693,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00694,D078,B0232,R0232,C0694,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00695,D078,B0232,R0232,C0695,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00696,D078,B0232,R0232,C0696,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00697,D078,B0233,R0233,C0697,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00698,D078,B0233,R0233,C0698,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00699,D078,B0233,R0233,C0699,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00700,D078,B0234,R0234,C0700,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00701,D078,B0234,R0234,C0701,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00702,D078,B0234,R0234,C0702,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00703,D079,B0235,R0235,C0703,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00704,D079,B0235,R0235,C0704,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00705,D079,B0235,R0235,C0705,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00706,D079,B0236,R0236,C0706,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00707,D079,B0236,R0236,C0707,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00708,D079,B0236,R0236,C0708,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00709,D079,B0237,R0237,C0709,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00710,D079,B0237,R0237,C0710,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00711,D079,B0237,R0237,C0711,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00712,D080,B0238,R0238,C0712,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00713,D080,B0238,R0238,C0713,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00714,D080,B0238,R0238,C0714,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00715,D080,B0239,R0239,C0715,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00716,D080,B0239,R0239,C0716,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00717,D080,B0239,R0239,C0717,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00718,D080,B0240,R0240,C0718,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00719,D080,B0240,R0240,C0719,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00720,D080,B0240,R0240,C0720,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00721,D081,B0241,R0241,C0721,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00722,D081,B0241,R0241,C0722,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00723,D081,B0241,R0241,C0723,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00724,D081,B0242,R0242,C0724,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00725,D081,B0242,R0242,C0725,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00726,D081,B0242,R0242,C0726,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00727,D081,B0243,R0243,C0727,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00728,D081,B0243,R0243,C0728,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00729,D081,B0243,R0243,C0729,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00730,D082,B0244,R0244,C0730,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00731,D082,B0244,R0244,C0731,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00732,D082,B0244,R0244,C0732,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00733,D082,B0245,R0245,C0733,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00734,D082,B0245,R0245,C0734,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00735,D082,B0245,R0245,C0735,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00736,D082,B0246,R0246,C0736,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00737,D082,B0246,R0246,C0737,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00738,D082,B0246,R0246,C0738,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00739,D083,B0247,R0247,C0739,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00740,D083,B0247,R0247,C0740,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00741,D083,B0247,R0247,C0741,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00742,D083,B0248,R0248,C0742,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00743,D083,B0248,R0248,C0743,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00744,D083,B0248,R0248,C0744,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00745,D083,B0249,R0249,C0745,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00746,D083,B0249,R0249,C0746,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00747,D083,B0249,R0249,C0747,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00748,D084,B0250,R0250,C0748,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00749,D084,B0250,R0250,C0749,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00750,D084,B0250,R0250,C0750,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00751,D084,B0251,R0251,C0751,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00752,D084,B0251,R0251,C0752,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00753,D084,B0251,R0251,C0753,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00754,D084,B0252,R0252,C0754,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00755,D084,B0252,R0252,C0755,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00756,D084,B0252,R0252,C0756,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00757,D085,B0253,R0253,C0757,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00758,D085,B0253,R0253,C0758,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00759,D085,B0253,R0253,C0759,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00760,D085,B0254,R0254,C0760,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00761,D085,B0254,R0254,C0761,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00762,D085,B0254,R0254,C0762,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00763,D085,B0255,R0255,C0763,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00764,D085,B0255,R0255,C0764,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00765,D085,B0255,R0255,C0765,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00766,D086,B0256,R0256,C0766,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00767,D086,B0256,R0256,C0767,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00768,D086,B0256,R0256,C0768,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00769,D086,B0257,R0257,C0769,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00770,D086,B0257,R0257,C0770,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00771,D086,B0257,R0257,C0771,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00772,D086,B0258,R0258,C0772,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00773,D086,B0258,R0258,C0773,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00774,D086,B0258,R0258,C0774,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00775,D087,B0259,R0259,C0775,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00776,D087,B0259,R0259,C0776,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00777,D087,B0259,R0259,C0777,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00778,D087,B0260,R0260,C0778,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00779,D087,B0260,R0260,C0779,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
DA00780,D087,B0260,R0260,C0780,2026-09-23,NIGHT,22:00,06:00,SCHEDULED,MOCK
DA00781,D087,B0261,R0261,C0781,2026-09-23,MORNING,06:00,14:00,SCHEDULED,MOCK
DA00782,D087,B0261,R0261,C0782,2026-09-23,EVENING,14:00,22:00,SCHEDULED,MOCK
